date,dew_point_2m_mean,temperature_2m_mean,precipitation_sum,wind_speed_10m_mean,surface_pressure_mean,relative_humidity_2m_mean,pm25,station,wind_dir_sin,wind_dir_cos,month_sin,month_cos
2024-01-10,23.4,26.9,1.9,10.0,1005.9,82,28.8,42T,0.7986355100472928,0.6018150231520484,0.49999999999999994,0.8660254037844387
2024-01-11,23.2,26.8,1.6,8.5,1006.4,82,22.4,42T,0.9205048534524403,0.39073112848927394,0.49999999999999994,0.8660254037844387
2024-01-12,22.7,27.0,0.0,7.9,1005.9,79,23.2,42T,0.8746197071393957,0.4848096202463371,0.49999999999999994,0.8660254037844387
2024-01-13,22.7,26.5,2.9,8.3,1006.1,81,25.6,42T,0.9743700647852352,0.22495105434386492,0.49999999999999994,0.8660254037844387
2024-01-14,22.2,26.4,0.3,9.7,1006.7,80,22.6,42T,0.981627183447664,0.19080899537654492,0.49999999999999994,0.8660254037844387
2024-01-15,21.9,27.0,0.1,11.2,1006.5,75,24.2,42T,0.9135454576426009,0.4067366430758002,0.49999999999999994,0.8660254037844387
2024-01-16,22.4,27.0,2.6,11.4,1006.3,77,28.3,42T,0.9455185755993167,0.32556815445715676,0.49999999999999994,0.8660254037844387
2024-01-17,22.5,27.4,0.2,11.0,1005.9,76,23.5,42T,0.9563047559630354,0.29237170472273677,0.49999999999999994,0.8660254037844387
2024-01-18,22.7,27.2,0.5,10.6,1006.5,78,22.9,42T,0.8290375725550417,0.5591929034707468,0.49999999999999994,0.8660254037844387
2024-01-19,22.9,27.0,0.0,9.6,1006.3,80,20.3,42T,0.7313537016191705,0.6819983600624985,0.49999999999999994,0.8660254037844387
2024-01-20,22.8,26.7,0.5,7.8,1006.6,81,27.8,42T,0.788010753606722,0.6156614753256583,0.49999999999999994,0.8660254037844387
2024-01-21,23.0,26.6,0.1,7.2,1007.5,82,25.9,42T,0.6819983600624985,0.7313537016191706,0.49999999999999994,0.8660254037844387
2024-01-22,23.0,26.7,1.5,7.5,1007.8,81,24.8,42T,0.8090169943749475,0.5877852522924731,0.49999999999999994,0.8660254037844387
2024-01-23,23.3,26.1,8.0,7.9,1008.4,85,13.5,42T,0.9925461516413221,-0.12186934340514737,0.49999999999999994,0.8660254037844387
2024-01-24,22.0,27.6,0.0,13.1,1008.1,73,16.0,42T,0.9975640502598242,-0.06975647374412533,0.49999999999999994,0.8660254037844387
2024-01-25,22.1,26.8,8.5,14.4,1009.8,77,9.3,42T,1.0,6.123233995736766e-17,0.49999999999999994,0.8660254037844387
2024-01-26,22.7,25.9,9.7,12.7,1010.3,83,12.3,42T,0.9612616959383189,0.27563735581699916,0.49999999999999994,0.8660254037844387
2024-01-27,22.3,26.9,0.3,11.9,1009.7,77,17.8,42T,0.9659258262890683,0.25881904510252074,0.49999999999999994,0.8660254037844387
2024-01-28,21.8,27.0,0.0,11.0,1009.6,75,17.7,42T,0.9986295347545738,-0.05233595624294362,0.49999999999999994,0.8660254037844387
2024-01-29,21.3,26.9,0.0,10.8,1009.5,73,17.2,42T,0.9986295347545738,-0.05233595624294362,0.49999999999999994,0.8660254037844387
2024-01-30,21.4,27.0,0.0,10.4,1009.1,74,17.1,42T,0.9993908270190958,0.03489949670250108,0.49999999999999994,0.8660254037844387
2024-01-31,21.5,27.1,0.0,9.8,1008.9,74,20.4,42T,0.9975640502598242,0.06975647374412546,0.49999999999999994,0.8660254037844387
2024-02-01,21.5,27.3,0.0,10.4,1009.0,74,20.8,42T,0.9335804264972017,0.3583679495453004,0.8660254037844386,0.5000000000000001
2024-02-02,21.7,26.9,0.1,8.9,1008.3,76,22.3,42T,0.7986355100472928,0.6018150231520484,0.8660254037844386,0.5000000000000001
2024-02-03,21.9,27.2,0.4,8.3,1008.6,75,22.9,42T,0.7071067811865476,0.7071067811865476,0.8660254037844386,0.5000000000000001
2024-02-04,22.3,27.7,0.0,6.9,1009.1,75,26.0,42T,0.48480962024633706,0.8746197071393957,0.8660254037844386,0.5000000000000001
2024-02-05,21.7,27.6,0.0,8.4,1008.9,74,34.0,42T,0.788010753606722,0.6156614753256583,0.8660254037844386,0.5000000000000001
2024-02-06,22.4,27.8,0.1,7.1,1008.9,75,31.0,42T,0.45399049973954675,0.8910065241883679,0.8660254037844386,0.5000000000000001
2024-02-07,22.6,28.0,0.0,8.4,1007.8,75,28.7,42T,0.7193398003386511,0.6946583704589974,0.8660254037844386,0.5000000000000001
2024-02-08,22.4,28.5,0.0,6.9,1006.7,72,28.5,42T,0.6293203910498374,0.7771459614569709,0.8660254037844386,0.5000000000000001
2024-02-09,23.0,28.5,1.3,8.6,1007.6,74,29.0,42T,0.9961946980917455,0.08715574274765814,0.8660254037844386,0.5000000000000001
2024-02-10,21.9,28.1,0.0,11.5,1009.4,72,21.1,42T,0.9876883405951377,-0.15643446504023104,0.8660254037844386,0.5000000000000001
2024-02-11,21.9,26.8,2.6,12.5,1010.7,76,21.4,42T,0.9961946980917455,0.08715574274765814,0.8660254037844386,0.5000000000000001
2024-02-12,21.6,26.8,1.0,12.4,1010.2,75,21.7,42T,0.9335804264972017,0.3583679495453004,0.8660254037844386,0.5000000000000001
2024-02-13,21.4,27.4,0.0,12.9,1009.0,72,21.2,42T,0.9510565162951535,0.30901699437494745,0.8660254037844386,0.5000000000000001
2024-02-14,22.5,27.4,2.2,13.1,1008.1,76,18.0,42T,0.9335804264972017,0.3583679495453004,0.8660254037844386,0.5000000000000001
2024-02-15,22.3,28.2,0.5,13.2,1008.0,73,18.7,42T,0.9743700647852352,0.22495105434386492,0.8660254037844386,0.5000000000000001
2024-02-16,22.6,27.7,0.5,13.4,1007.8,76,20.5,42T,0.9876883405951378,0.15643446504023092,0.8660254037844386,0.5000000000000001
2024-02-17,21.6,27.7,0.0,9.8,1006.7,73,19.4,42T,0.9945218953682734,-0.10452846326765333,0.8660254037844386,0.5000000000000001
2024-02-18,20.9,27.5,0.0,9.6,1006.9,71,20.4,42T,0.9702957262759965,0.2419218955996679,0.8660254037844386,0.5000000000000001
2024-02-19,22.5,28.5,2.2,6.7,1006.8,71,18.5,42T,0.9455185755993167,0.32556815445715676,0.8660254037844386,0.5000000000000001
2024-02-20,24.1,28.2,2.5,5.4,1006.8,80,16.5,42T,0.9925461516413221,-0.12186934340514737,0.8660254037844386,0.5000000000000001
2024-02-21,24.1,28.2,2.0,5.0,1006.2,80,13.9,42T,0.90630778703665,-0.42261826174069933,0.8660254037844386,0.5000000000000001
2024-02-22,23.0,28.5,0.2,8.3,1006.7,75,12.7,42T,0.8290375725550417,0.5591929034707468,0.8660254037844386,0.5000000000000001
2024-02-23,21.3,28.0,0.4,8.9,1007.4,70,14.7,42T,0.8746197071393957,0.4848096202463371,0.8660254037844386,0.5000000000000001
2024-02-24,21.1,28.1,0.0,11.0,1007.0,69,13.0,42T,0.9945218953682733,0.10452846326765346,0.8660254037844386,0.5000000000000001
2024-02-25,20.9,28.6,0.0,10.9,1006.6,67,14.5,42T,0.9945218953682733,0.10452846326765346,0.8660254037844386,0.5000000000000001
2024-02-26,21.9,28.5,0.0,12.4,1006.3,71,21.5,42T,1.0,6.123233995736766e-17,0.8660254037844386,0.5000000000000001
2024-02-27,21.6,28.2,0.0,11.4,1006.0,71,17.9,42T,0.992546151641322,0.12186934340514749,0.8660254037844386,0.5000000000000001
2024-02-28,21.6,28.8,0.0,13.1,1005.1,68,16.2,42T,0.9961946980917455,-0.08715574274765824,0.8660254037844386,0.5000000000000001
2024-02-29,21.1,28.6,0.0,9.8,1005.6,67,21.1,42T,0.9993908270190958,-0.03489949670250073,0.8660254037844386,0.5000000000000001
2024-03-01,21.4,28.9,0.0,10.0,1006.1,67,19.0,42T,0.9612616959383189,0.27563735581699916,1.0,6.123233995736766e-17
2024-03-02,21.6,28.8,0.0,10.1,1006.2,69,22.0,42T,0.9993908270190958,0.03489949670250108,1.0,6.123233995736766e-17
2024-03-03,22.2,29.2,0.2,10.3,1005.7,69,19.2,42T,0.9998476951563913,-0.017452406437283477,1.0,6.123233995736766e-17
2024-03-04,22.6,29.1,0.3,8.9,1005.3,71,21.0,42T,0.9335804264972017,0.3583679495453004,1.0,6.123233995736766e-17
2024-03-05,21.9,29.1,0.0,8.1,1005.2,69,22.0,42T,0.6156614753256582,0.788010753606722,1.0,6.123233995736766e-17
2024-03-06,22.1,30.2,0.2,7.5,1003.7,65,27.4,42T,0.27563735581699916,0.9612616959383189,1.0,6.123233995736766e-17
2024-03-07,23.3,30.0,0.0,7.5,1003.4,71,26.3,42T,0.5877852522924731,0.8090169943749475,1.0,6.123233995736766e-17
2024-03-08,23.3,29.3,0.1,8.7,1004.1,72,25.7,42T,0.8910065241883678,0.4539904997395468,1.0,6.123233995736766e-17
2024-03-09,22.9,29.2,0.2,9.5,1005.2,72,26.9,42T,0.9975640502598242,0.06975647374412546,1.0,6.123233995736766e-17
2024-03-10,22.0,29.1,0.0,10.3,1007.0,69,25.866666666666667,42T,0.9975640502598242,-0.06975647374412533,1.0,6.123233995736766e-17
2024-03-11,21.5,28.8,0.0,9.5,1007.8,68,24.833333333333332,42T,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17
2024-03-12,21.0,28.8,0.7,8.0,1007.7,65,23.8,42T,0.9510565162951535,0.30901699437494745,1.0,6.123233995736766e-17
2024-03-13,20.9,29.4,0.3,8.9,1007.3,63,22.1,42T,0.9510565162951535,0.30901699437494745,1.0,6.123233995736766e-17
2024-03-14,21.9,29.3,0.0,6.9,1006.9,67,25.3,42T,0.9659258262890683,0.25881904510252074,1.0,6.123233995736766e-17
2024-03-15,22.7,29.4,0.5,6.9,1006.5,69,20.2,42T,0.9945218953682733,0.10452846326765346,1.0,6.123233995736766e-17
2024-03-16,20.9,29.2,0.0,10.0,1007.3,65,24.1,42T,0.9205048534524403,0.39073112848927394,1.0,6.123233995736766e-17
2024-03-17,20.7,28.9,0.0,10.0,1006.7,64,22.5,42T,0.992546151641322,0.12186934340514749,1.0,6.123233995736766e-17
2024-03-18,21.5,29.1,0.0,9.7,1005.9,68,24.9,42T,0.9961946980917455,0.08715574274765814,1.0,6.123233995736766e-17
2024-03-19,20.3,28.8,0.0,9.9,1006.3,65,19.7,42T,0.9993908270190958,-0.03489949670250073,1.0,6.123233995736766e-17
2024-03-20,20.1,28.8,0.0,11.9,1007.4,63,25.1,42T,0.992546151641322,0.12186934340514749,1.0,6.123233995736766e-17
2024-03-21,21.3,28.9,0.1,11.4,1006.1,67,23.3,42T,0.9998476951563913,-0.017452406437283477,1.0,6.123233995736766e-17
2024-03-22,21.2,29.5,0.0,9.6,1003.8,65,22.8,42T,0.9993908270190958,0.03489949670250108,1.0,6.123233995736766e-17
2024-03-23,22.0,29.9,0.4,7.8,1004.1,66,19.2,42T,0.9986295347545738,0.052335956242943966,1.0,6.123233995736766e-17
2024-03-24,23.2,29.3,1.6,8.3,1005.8,72,21.4,42T,0.9455185755993167,0.32556815445715676,1.0,6.123233995736766e-17
2024-03-25,22.7,29.6,0.0,9.9,1005.6,70,21.3,42T,0.8571673007021122,0.5150380749100543,1.0,6.123233995736766e-17
2024-03-26,21.8,29.6,0.1,11.7,1006.3,67,16.7,42T,0.9998476951563913,-0.017452406437283477,1.0,6.123233995736766e-17
2024-03-27,22.4,29.9,0.2,9.5,1008.0,69,17.3,42T,0.9612616959383189,0.27563735581699916,1.0,6.123233995736766e-17
2024-03-28,23.2,29.8,0.8,10.1,1006.1,70,16.9,42T,0.9271838545667874,0.37460659341591196,1.0,6.123233995736766e-17
2024-03-29,23.2,30.4,0.7,8.4,1005.5,69,18.1,42T,0.9743700647852352,-0.2249510543438648,1.0,6.123233995736766e-17
2024-03-30,24.2,29.5,7.2,6.0,1007.2,75,19.7,42T,0.6819983600624985,-0.7313537016191705,1.0,6.123233995736766e-17
2024-03-31,24.4,28.8,18.3,6.0,1007.5,80,19.4,42T,-0.2419218955996675,-0.9702957262759965,1.0,6.123233995736766e-17
2024-04-01,23.0,29.9,0.0,6.3,1005.1,70,13.5,42T,-0.9816271834476641,0.19080899537654425,0.8660254037844387,-0.4999999999999998
2024-04-02,22.9,30.8,0.0,8.5,1003.6,65,17.9,42T,-0.275637355816999,-0.9612616959383189,0.8660254037844387,-0.4999999999999998
2024-04-03,23.6,30.5,1.6,8.2,1004.2,68,22.7,42T,0.9271838545667874,0.37460659341591196,0.8660254037844387,-0.4999999999999998
2024-04-04,23.4,31.0,0.0,8.7,1003.9,66,23.8,42T,0.7771459614569708,0.6293203910498375,0.8660254037844387,-0.4999999999999998
2024-04-05,23.0,31.1,0.1,9.7,1003.1,65,29.0,42T,0.9271838545667874,-0.37460659341591207,0.8660254037844387,-0.4999999999999998
2024-04-06,22.5,31.4,0.2,10.2,1003.1,63,21.9,42T,0.9993908270190958,0.03489949670250108,0.8660254037844387,-0.4999999999999998
2024-04-07,22.5,29.7,0.2,10.2,1003.1,68,22.2,42T,0.754709580222772,0.6560590289905073,0.8660254037844387,-0.4999999999999998
2024-04-08,22.4,29.8,0.0,9.4,1003.8,67,20.3,42T,0.6819983600624985,0.7313537016191706,0.8660254037844387,-0.4999999999999998
2024-04-09,23.1,30.8,0.0,9.5,1004.0,66,16.3,42T,0.7771459614569708,0.6293203910498375,0.8660254037844387,-0.4999999999999998
2024-04-10,22.6,30.8,0.0,10.4,1004.7,67,14.4,42T,0.9961946980917455,-0.08715574274765824,0.8660254037844387,-0.4999999999999998
2024-04-11,21.6,30.9,0.0,12.3,1005.0,62,20.1,42T,0.9961946980917455,0.08715574274765814,0.8660254037844387,-0.4999999999999998
2024-04-12,22.0,30.8,0.0,12.1,1004.5,63,17.8,42T,0.9743700647852352,0.22495105434386492,0.8660254037844387,-0.4999999999999998
2024-04-13,22.1,30.6,0.0,10.0,1004.4,65,21.0,42T,0.9781476007338056,0.20791169081775945,0.8660254037844387,-0.4999999999999998
2024-04-14,21.8,30.1,1.2,10.1,1005.1,65,23.0,42T,0.788010753606722,0.6156614753256583,0.8660254037844387,-0.4999999999999998
2024-04-15,20.6,30.6,0.0,9.7,1005.1,60,21.9,42T,0.9455185755993167,0.32556815445715676,0.8660254037844387,-0.4999999999999998
2024-04-16,21.2,29.2,0.0,10.0,1004.5,65,16.4,42T,0.7313537016191705,0.6819983600624985,0.8660254037844387,-0.4999999999999998
2024-04-17,21.0,30.0,0.2,9.2,1003.9,62,15.7,42T,0.9063077870366499,0.42261826174069944,0.8660254037844387,-0.4999999999999998
2024-04-18,21.6,31.3,0.0,7.6,1003.0,60,15.5,42T,0.9612616959383189,0.27563735581699916,0.8660254037844387,-0.4999999999999998
2024-04-19,22.3,31.2,0.4,8.2,1002.2,61,20.4,42T,-0.4848096202463369,0.8746197071393959,0.8660254037844387,-0.4999999999999998
2024-04-20,24.2,29.5,9.7,7.2,1002.7,75,23.1,42T,-0.6560590289905074,-0.7547095802227719,0.8660254037844387,-0.4999999999999998
2024-04-21,24.5,29.9,3.7,7.1,1003.1,75,18.5,42T,-0.5735764363510458,-0.819152044288992,0.8660254037844387,-0.4999999999999998
2024-04-22,23.7,31.8,0.0,8.7,1002.4,65,23.8,42T,0.8746197071393957,0.4848096202463371,0.8660254037844387,-0.4999999999999998
2024-04-23,24.2,31.0,0.4,10.9,1002.2,69,22.3,42T,0.29237170472273677,0.9563047559630354,0.8660254037844387,-0.4999999999999998
2024-04-24,23.9,31.6,0.2,10.0,1002.0,66,20.1,42T,0.8910065241883678,0.4539904997395468,0.8660254037844387,-0.4999999999999998
2024-04-25,23.9,31.3,1.4,9.1,1002.2,66,16.9,42T,0.9063077870366499,0.42261826174069944,0.8660254037844387,-0.4999999999999998
2024-04-26,23.7,31.4,0.8,10.2,1002.3,66,19.2,42T,-0.45399049973954625,-0.8910065241883681,0.8660254037844387,-0.4999999999999998
2024-04-27,24.2,31.3,0.0,7.0,1001.9,68,18.1,42T,-0.9455185755993168,-0.32556815445715664,0.8660254037844387,-0.4999999999999998
2024-04-28,24.7,30.0,11.5,8.5,1003.2,75,16.8,42T,-0.46947156278589086,-0.8829475928589269,0.8660254037844387,-0.4999999999999998
2024-04-29,24.3,31.2,0.7,10.4,1003.4,69,15.0,42T,0.9205048534524403,0.39073112848927394,0.8660254037844387,-0.4999999999999998
2024-04-30,24.1,32.1,0.1,8.6,1001.9,65,15.3,42T,0.9612616959383189,0.27563735581699916,0.8660254037844387,-0.4999999999999998
2024-05-01,23.4,32.3,0.6,8.9,1000.8,62,22.0,42T,-0.7071067811865475,-0.7071067811865477,0.49999999999999994,-0.8660254037844387
2024-05-02,24.2,31.4,0.8,8.7,1001.8,68,20.7,42T,-0.9205048534524403,-0.3907311284892738,0.49999999999999994,-0.8660254037844387
2024-05-03,24.1,31.0,1.7,8.2,1003.1,68,25.9,42T,-0.743144825477394,-0.6691306063588585,0.49999999999999994,-0.8660254037844387
2024-05-04,24.1,30.7,3.5,7.4,1003.1,70,23.8,42T,-0.43837114678907707,-0.8987940462991671,0.49999999999999994,-0.8660254037844387
2024-05-05,23.5,31.4,0.3,7.3,1002.3,66,23.5,42T,-0.45399049973954625,-0.8910065241883681,0.49999999999999994,-0.8660254037844387
2024-05-06,25.0,29.3,20.8,7.5,1003.6,79,20.7,42T,-0.4067366430757998,-0.9135454576426011,0.49999999999999994,-0.8660254037844387
2024-05-07,25.2,28.5,4.5,5.2,1005.1,84,16.8,42T,0.40673664307580043,-0.9135454576426008,0.49999999999999994,-0.8660254037844387
2024-05-08,24.2,28.4,2.3,6.4,1004.3,79,14.7,42T,0.9205048534524403,0.39073112848927394,0.49999999999999994,-0.8660254037844387
2024-05-09,25.4,29.6,5.5,7.9,1003.1,79,13.3,42T,0.8386705679454239,0.5446390350150272,0.49999999999999994,-0.8660254037844387
2024-05-10,25.2,29.1,6.3,6.7,1003.8,81,12.9,42T,1.0,6.123233995736766e-17,0.49999999999999994,-0.8660254037844387
2024-05-11,25.5,29.0,28.4,7.0,1004.9,83,12.4,42T,0.7986355100472927,-0.6018150231520484,0.49999999999999994,-0.8660254037844387
2024-05-12,24.4,30.2,0.3,7.6,1004.1,74,13.7,42T,0.3090169943749475,-0.9510565162951535,0.49999999999999994,-0.8660254037844387
2024-05-13,24.8,29.4,3.4,6.8,1003.9,77,12.7,42T,-0.6156614753256588,0.7880107536067216,0.49999999999999994,-0.8660254037844387
2024-05-14,25.1,30.6,0.8,7.8,1003.6,74,13.7,42T,0.48480962024633706,0.8746197071393957,0.49999999999999994,-0.8660254037844387
2024-05-15,24.7,30.4,0.9,8.7,1004.0,74,13.2,42T,0.8386705679454239,0.5446390350150272,0.49999999999999994,-0.8660254037844387
2024-05-16,25.6,28.9,9.5,6.2,1004.4,84,14.8,42T,-0.2923717047227364,-0.9563047559630355,0.49999999999999994,-0.8660254037844387
2024-05-17,25.2,27.8,18.3,6.6,1003.8,87,12.3,42T,-0.43837114678907707,-0.8987940462991671,0.49999999999999994,-0.8660254037844387
2024-05-18,25.1,28.5,10.9,6.3,1002.6,84,11.3,42T,-0.43837114678907707,-0.8987940462991671,0.49999999999999994,-0.8660254037844387
2024-05-19,25.2,27.6,9.2,9.0,1001.7,88,12.7,42T,-0.45399049973954625,-0.8910065241883681,0.49999999999999994,-0.8660254037844387
2024-05-20,25.7,28.7,3.5,10.7,1001.8,85,11.7,42T,-0.48480962024633695,-0.8746197071393959,0.49999999999999994,-0.8660254037844387
2024-05-21,25.2,27.7,14.7,11.8,1002.7,87,10.3,42T,-0.43837114678907707,-0.8987940462991671,0.49999999999999994,-0.8660254037844387
2024-05-22,24.5,27.5,1.5,7.7,1002.7,84,7.4,42T,-0.34202014332566866,-0.9396926207859084,0.49999999999999994,-0.8660254037844387
2024-05-23,24.9,28.0,1.4,10.4,1002.4,84,8.5,42T,-0.5000000000000001,-0.8660254037844386,0.49999999999999994,-0.8660254037844387
2024-05-24,24.2,29.1,0.1,5.4,1001.9,76,12.3,42T,-0.7547095802227717,-0.6560590289905077,0.49999999999999994,-0.8660254037844387
2024-05-25,24.9,29.6,1.3,5.8,1002.6,77,14.2,42T,-0.17364817766693047,-0.984807753012208,0.49999999999999994,-0.8660254037844387
2024-05-26,25.5,29.8,0.0,5.8,1003.5,79,13.4,42T,0.7986355100472928,0.6018150231520484,0.49999999999999994,-0.8660254037844387
2024-05-27,24.6,30.1,0.2,6.1,1002.9,74,14.9,42T,-0.6691306063588582,-0.7431448254773942,0.49999999999999994,-0.8660254037844387
2024-05-28,24.4,30.2,0.6,8.4,1003.1,73,14.5,42T,-0.5299192642332048,-0.8480480961564261,0.49999999999999994,-0.8660254037844387
2024-05-29,25.0,29.5,5.8,8.7,1002.8,79,14.0,42T,-0.45399049973954625,-0.8910065241883681,0.49999999999999994,-0.8660254037844387
2024-05-30,25.2,28.6,20.0,10.1,1003.0,83,12.0,42T,-0.5446390350150271,-0.838670567945424,0.49999999999999994,-0.8660254037844387
2024-05-31,24.7,27.7,7.9,13.1,1003.5,85,8.8,42T,-0.35836794954530043,-0.9335804264972017,0.49999999999999994,-0.8660254037844387
2024-06-01,24.1,28.5,6.8,9.2,1005.0,78,10.4,42T,-0.48480962024633695,-0.8746197071393959,1.2246467991473532e-16,-1.0
2024-06-02,25.3,26.5,8.8,5.7,1006.5,93,11.2,42T,-0.0348994967025009,-0.9993908270190958,1.2246467991473532e-16,-1.0
2024-06-03,24.4,29.0,0.9,7.4,1005.5,79,11.2,42T,-0.5000000000000001,-0.8660254037844386,1.2246467991473532e-16,-1.0
2024-06-04,23.4,30.4,0.1,10.2,1004.7,69,11.5,42T,-0.743144825477394,-0.6691306063588585,1.2246467991473532e-16,-1.0
2024-06-05,21.1,30.6,0.0,13.0,1005.1,61,11.7,42T,-0.8910065241883678,-0.4539904997395469,1.2246467991473532e-16,-1.0
2024-06-06,20.1,30.9,0.0,11.0,1005.5,57,11.9,42T,-0.9063077870366497,-0.42261826174069994,1.2246467991473532e-16,-1.0
2024-06-07,21.6,31.0,0.3,9.6,1004.4,59,10.7,42T,-0.9271838545667873,-0.3746065934159123,1.2246467991473532e-16,-1.0
2024-06-08,21.3,31.2,0.0,13.2,1003.6,59,12.4,42T,-0.9455185755993168,-0.32556815445715664,1.2246467991473532e-16,-1.0
2024-06-09,21.7,30.6,0.1,14.7,1003.5,60,12.3,42T,-0.8386705679454242,-0.544639035015027,1.2246467991473532e-16,-1.0
2024-06-10,23.1,28.6,0.7,13.0,1004.7,73,12.2,42T,-0.743144825477394,-0.6691306063588585,1.2246467991473532e-16,-1.0
2024-06-11,23.8,27.6,3.2,11.6,1006.1,80,12.1,42T,-0.6560590289905074,-0.7547095802227719,1.2246467991473532e-16,-1.0
2024-06-12,22.3,30.5,0.1,13.2,1006.1,64,12.6,42T,-0.8386705679454242,-0.544639035015027,1.2246467991473532e-16,-1.0
2024-06-13,22.6,30.5,0.5,12.2,1005.4,65,10.7,42T,-0.8987940462991668,-0.43837114678907774,1.2246467991473532e-16,-1.0
2024-06-14,22.6,31.0,0.4,11.1,1003.5,63,12.4,42T,-0.8090169943749473,-0.5877852522924732,1.2246467991473532e-16,-1.0
2024-06-15,23.6,29.9,9.1,9.3,1002.8,71,12.7,42T,-0.5735764363510458,-0.819152044288992,1.2246467991473532e-16,-1.0
2024-06-16,24.1,28.1,13.3,7.1,1003.8,81,12.8,42T,-0.2923717047227364,-0.9563047559630355,1.2246467991473532e-16,-1.0
2024-06-17,23.8,27.6,6.2,11.5,1004.5,81,8.4,42T,-0.48480962024633695,-0.8746197071393959,1.2246467991473532e-16,-1.0
2024-06-18,23.2,28.7,1.3,11.1,1003.9,74,10.6,42T,-0.601815023152048,-0.798635510047293,1.2246467991473532e-16,-1.0
2024-06-19,23.7,27.9,17.9,11.1,1003.5,80,10.9,42T,-0.6691306063588582,-0.7431448254773942,1.2246467991473532e-16,-1.0
2024-06-20,23.9,27.6,8.3,10.8,1003.1,82,9.8,42T,-0.601815023152048,-0.798635510047293,1.2246467991473532e-16,-1.0
2024-06-21,23.5,27.0,8.0,14.5,1003.0,82,10.0,42T,-0.7071067811865475,-0.7071067811865477,1.2246467991473532e-16,-1.0
2024-06-22,23.1,27.2,2.8,16.7,1002.4,80,9.6,42T,-0.6427876096865393,-0.766044443118978,1.2246467991473532e-16,-1.0
2024-06-23,23.5,25.5,8.0,13.3,1003.4,89,9.200000000000001,42T,-0.6156614753256578,-0.7880107536067222,1.2246467991473532e-16,-1.0
2024-06-24,24.2,26.6,11.0,15.2,1003.0,87,8.8,42T,-0.5446390350150271,-0.838670567945424,1.2246467991473532e-16,-1.0
2024-06-25,24.1,27.4,0.7,12.4,1002.2,84,9.7,42T,-0.5591929034707467,-0.8290375725550417,1.2246467991473532e-16,-1.0
2024-06-26,24.1,28.6,0.5,6.7,1002.5,78,12.9,42T,-0.22495105434386498,-0.9743700647852352,1.2246467991473532e-16,-1.0
2024-06-27,24.4,27.7,13.3,5.7,1004.2,83,12.3,42T,-0.34202014332566866,-0.9396926207859084,1.2246467991473532e-16,-1.0
2024-06-28,24.6,27.5,6.9,6.4,1004.3,86,10.1,42T,-0.45399049973954625,-0.8910065241883681,1.2246467991473532e-16,-1.0
2024-06-29,24.8,26.9,13.7,8.7,1004.6,89,11.6,42T,-0.5000000000000001,-0.8660254037844386,1.2246467991473532e-16,-1.0
2024-06-30,24.0,25.8,20.7,11.5,1006.2,90,10.2,42T,-0.5150380749100542,-0.8571673007021123,1.2246467991473532e-16,-1.0
2024-07-01,24.1,27.1,4.5,5.7,1004.9,84,10.149999999999999,42T,-0.6946583704589973,-0.7193398003386511,-0.4999999999999997,-0.8660254037844388
2024-07-02,24.5,27.6,5.5,6.0,1003.4,84,10.1,42T,-0.6691306063588582,-0.7431448254773942,-0.4999999999999997,-0.8660254037844388
2024-07-03,24.1,28.0,2.3,8.8,1003.8,81,10.05,42T,-0.4067366430757998,-0.9135454576426011,-0.4999999999999997,-0.8660254037844388
2024-07-04,24.3,26.5,32.6,8.6,1005.7,88,10.0,42T,-0.5735764363510458,-0.819152044288992,-0.4999999999999997,-0.8660254037844388
2024-07-05,23.5,26.7,2.3,9.4,1004.2,84,11.6,42T,-0.7071067811865475,-0.7071067811865477,-0.4999999999999997,-0.8660254037844388
2024-07-06,23.7,27.1,14.9,6.0,1002.7,83,11.2,42T,-0.43837114678907707,-0.8987940462991671,-0.4999999999999997,-0.8660254037844388
2024-07-07,24.0,27.2,5.4,9.8,1002.8,83,10.0,42T,-0.48480962024633695,-0.8746197071393959,-0.4999999999999997,-0.8660254037844388
