date,pm,location,temp,dew_point,humidity,pressure,wind_speed,precipitation,wind_dir_sin,wind_dir_cos,month,month_sin,month_cos
2023-07-16,35.083333333333336,DN,29.7,22.4,66,1005.2,8.1,0.0,-0.9986295347545738,-0.052335956242944306,7,-0.4999999999999997,-0.8660254037844388
2023-07-16,56.708333333333336,BN,30.1,22.9,66,1005.0,10.3,0.0,-0.9876883405951377,-0.15643446504023104,7,-0.4999999999999997,-0.8660254037844388
2023-07-16,27.5,KPS,29.3,22.5,68,1005.1,9.6,0.0,-0.9975640502598242,-0.06975647374412558,7,-0.4999999999999997,-0.8660254037844388
2023-07-17,10.041666666666666,DN,28.8,22.6,70,1004.2,9.3,0.0,-0.9510565162951535,-0.30901699437494756,7,-0.4999999999999997,-0.8660254037844388
2023-07-17,31.5,BN,29.7,22.8,67,1003.9,11.9,0.1,-0.9396926207859082,-0.3420201433256694,7,-0.4999999999999997,-0.8660254037844388
2023-07-17,8.708333333333334,KPS,28.8,22.7,70,1003.9,10.5,0.0,-0.9510565162951535,-0.30901699437494756,7,-0.4999999999999997,-0.8660254037844388
2023-07-18,7.333333333333333,DN,28.7,21.9,67,1004.6,9.1,0.0,-0.9781476007338056,-0.2079116908177598,7,-0.4999999999999997,-0.8660254037844388
2023-07-18,6.416666666666667,KPS,28.6,22.1,69,1004.3,10.6,0.1,-0.961261695938319,-0.2756373558169989,7,-0.4999999999999997,-0.8660254037844388
2023-07-18,21.875,BN,29.1,22.2,67,1004.4,11.0,0.2,-0.9455185755993168,-0.32556815445715664,7,-0.4999999999999997,-0.8660254037844388
2023-07-19,8.833333333333334,KPS,28.5,22.1,69,1004.5,10.1,0.0,-0.9743700647852351,-0.22495105434386525,7,-0.4999999999999997,-0.8660254037844388
2023-07-19,10.458333333333334,DN,28.8,22.2,69,1004.8,8.5,0.0,-0.9781476007338056,-0.2079116908177598,7,-0.4999999999999997,-0.8660254037844388
2023-07-19,28.0,BN,29.3,22.5,68,1004.5,10.0,0.2,-0.9659258262890683,-0.25881904510252063,7,-0.4999999999999997,-0.8660254037844388
2023-07-20,16.583333333333332,KPS,28.8,22.9,71,1005.3,6.6,0.8,-0.9563047559630353,-0.2923717047227371,7,-0.4999999999999997,-0.8660254037844388
